Easting,Northing,Elevation,Distance (m),origin,
408752.6867,1420112.3,15.62515482,999.0839844,Maptiler terrain provider,
408753.6844,1420112.236,15.62013553,1000.084045,Maptiler terrain provider,
408754.6821,1420112.173,15.61511624,1001.084106,Maptiler terrain provider,
408755.6798,1420112.109,15.61009695,1002.084229,Maptiler terrain provider,
408756.6775,1420112.045,15.60507766,1003.08429,Maptiler terrain provider,
408757.6752,1420111.982,15.60005837,1004.084412,Maptiler terrain provider,
408758.6729,1420111.918,15.59503908,1005.084473,Maptiler terrain provider,
408759.6706,1420111.854,15.59001979,1006.084534,Maptiler terrain provider,
408760.6682,1420111.791,15.5850005,1007.084656,Maptiler terrain provider,
408761.6659,1420111.727,15.57998121,1008.084717,Maptiler terrain provider,
408762.6636,1420111.663,15.57496192,1009.084778,Maptiler terrain provider,
408763.6613,1420111.6,15.56994264,1010.0849,Maptiler terrain provider,
408764.659,1420111.536,15.56492335,1011.084961,Maptiler terrain provider,
408765.6567,1420111.472,15.55990406,1012.085083,Maptiler terrain provider,
408766.6544,1420111.409,15.55488477,1013.085144,Maptiler terrain provider,
408767.652,1420111.345,15.54986548,1014.085205,Maptiler terrain provider,
408768.6497,1420111.281,15.54484619,1015.085327,Maptiler terrain provider,
408769.6474,1420111.218,15.5398269,1016.085388,Maptiler terrain provider,
408770.6451,1420111.154,15.53480761,1017.085449,Maptiler terrain provider,
408771.6428,1420111.09,15.52978832,1018.085571,Maptiler terrain provider,
408772.6405,1420111.027,15.52476904,1019.085632,Maptiler terrain provider,
408773.6382,1420110.963,15.51974975,1020.085754,Maptiler terrain provider,
408774.6359,1420110.899,15.51473046,1021.085815,Maptiler terrain provider,
408775.6335,1420110.836,15.50971117,1022.085876,Maptiler terrain provider,
408776.6312,1420110.772,15.50469188,1023.085999,Maptiler terrain provider,
408777.6289,1420110.708,15.49967259,1024.08606,Maptiler terrain provider,
408778.6266,1420110.645,15.4946533,1025.086182,Maptiler terrain provider,
408779.6243,1420110.581,15.48963402,1026.086182,Maptiler terrain provider,
408780.622,1420110.517,15.48461473,1027.086304,Maptiler terrain provider,
408781.6197,1420110.454,15.47959544,1028.086426,Maptiler terrain provider,
408782.6173,1420110.39,15.47457615,1029.086426,Maptiler terrain provider,
408783.615,1420110.326,15.46955686,1030.086548,Maptiler terrain provider,
408784.6127,1420110.263,15.46453757,1031.08667,Maptiler terrain provider,
408785.6104,1420110.199,15.45951829,1032.086792,Maptiler terrain provider,
408786.6081,1420110.135,15.454499,1033.086792,Maptiler terrain provider,
408787.6058,1420110.072,15.44947971,1034.086914,Maptiler terrain provider,
408788.6035,1420110.008,15.44446042,1035.087036,Maptiler terrain provider,
408789.6012,1420109.944,15.43944113,1036.087036,Maptiler terrain provider,
408790.5988,1420109.881,15.43442185,1037.087158,Maptiler terrain provider,
408791.5965,1420109.817,15.42940256,1038.08728,Maptiler terrain provider,
408792.5942,1420109.753,15.42438327,1039.08728,Maptiler terrain provider,
408793.5919,1420109.69,15.41936398,1040.087402,Maptiler terrain provider,
408794.5896,1420109.626,15.41434469,1041.087524,Maptiler terrain provider,
408795.5873,1420109.562,15.40932541,1042.087524,Maptiler terrain provider,
408796.585,1420109.499,15.40430612,1043.087646,Maptiler terrain provider,
408797.5827,1420109.435,15.39928683,1044.087769,Maptiler terrain provider,
408798.5803,1420109.371,15.39426754,1045.087891,Maptiler terrain provider,
408799.578,1420109.308,15.38924825,1046.087891,Maptiler terrain provider,
408800.5757,1420109.244,15.38422897,1047.088013,Maptiler terrain provider,
408801.5734,1420109.18,15.37920968,1048.088135,Maptiler terrain provider,
408802.5711,1420109.117,15.37419039,1049.088135,Maptiler terrain provider,
408803.5688,1420109.053,15.3691711,1050.088257,Maptiler terrain provider,
408804.5665,1420108.989,15.36415182,1051.088379,Maptiler terrain provider,
408805.5641,1420108.926,15.35913253,1052.088379,Maptiler terrain provider,
408806.5618,1420108.862,15.35411324,1053.088501,Maptiler terrain provider,
408807.5595,1420108.798,15.34909395,1054.088623,Maptiler terrain provider,
408808.5572,1420108.735,15.34407467,1055.088623,Maptiler terrain provider,
408809.5549,1420108.671,15.33905538,1056.088745,Maptiler terrain provider,
408810.5526,1420108.607,15.33403609,1057.088867,Maptiler terrain provider,
408811.5503,1420108.544,15.32901681,1058.088867,Maptiler terrain provider,
408812.548,1420108.48,15.32399752,1059.088989,Maptiler terrain provider,
408813.5456,1420108.416,15.31897823,1060.089111,Maptiler terrain provider,
408814.5433,1420108.353,15.31395894,1061.089233,Maptiler terrain provider,
408815.541,1420108.289,15.30893966,1062.089233,Maptiler terrain provider,
408816.5387,1420108.225,15.30392037,1063.089355,Maptiler terrain provider,
408817.5364,1420108.162,15.29890108,1064.089478,Maptiler terrain provider,
408818.5341,1420108.098,15.2938818,1065.089478,Maptiler terrain provider,
408819.5318,1420108.034,15.28886251,1066.0896,Maptiler terrain provider,
408820.5294,1420107.971,15.28384322,1067.089722,Maptiler terrain provider,
408821.5271,1420107.907,15.27882394,1068.089722,Maptiler terrain provider,
408822.5248,1420107.843,15.27380465,1069.089844,Maptiler terrain provider,
408823.5225,1420107.78,15.26878536,1070.089966,Maptiler terrain provider,
408824.5202,1420107.716,15.26376608,1071.089966,Maptiler terrain provider,
408825.5179,1420107.652,15.25874679,1072.090088,Maptiler terrain provider,
408826.5156,1420107.589,15.2537275,1073.09021,Maptiler terrain provider,
408827.5133,1420107.525,15.24870822,1074.09021,Maptiler terrain provider,
408828.5109,1420107.462,15.24368893,1075.090332,Maptiler terrain provider,
408829.5086,1420107.398,15.23866964,1076.090454,Maptiler terrain provider,
408830.5063,1420107.334,15.23365036,1077.090576,Maptiler terrain provider,
408831.504,1420107.271,15.22863107,1078.090576,Maptiler terrain provider,
408832.5017,1420107.207,15.22361178,1079.090698,Maptiler terrain provider,
408833.4994,1420107.143,15.2185925,1080.09082,Maptiler terrain provider,
408834.4971,1420107.08,15.21357321,1081.09082,Maptiler terrain provider,
408835.4947,1420107.016,15.20855393,1082.090942,Maptiler terrain provider,
408836.4924,1420106.952,15.20353464,1083.091064,Maptiler terrain provider,
408837.4901,1420106.889,15.19851535,1084.091064,Maptiler terrain provider,
408838.4878,1420106.825,15.19349607,1085.091187,Maptiler terrain provider,
408839.4855,1420106.761,15.18847678,1086.091309,Maptiler terrain provider,
408840.4832,1420106.698,15.18345749,1087.091309,Maptiler terrain provider,
408841.4809,1420106.634,15.17843821,1088.091431,Maptiler terrain provider,
408842.4786,1420106.57,15.17341892,1089.091553,Maptiler terrain provider,
408843.4762,1420106.507,15.16839964,1090.091553,Maptiler terrain provider,
408844.4739,1420106.443,15.16338035,1091.091675,Maptiler terrain provider,
408845.4716,1420106.379,15.15836106,1092.091797,Maptiler terrain provider,
408846.4693,1420106.316,15.15334178,1093.091919,Maptiler terrain provider,
408847.467,1420106.252,15.14832249,1094.091919,Maptiler terrain provider,
408848.4647,1420106.188,15.14330321,1095.092041,Maptiler terrain provider,
408849.4624,1420106.125,15.13828392,1096.092163,Maptiler terrain provider,
408850.46,1420106.061,15.13326464,1097.092163,Maptiler terrain provider,
408851.4577,1420105.997,15.12824535,1098.092285,Maptiler terrain provider,
408852.4554,1420105.934,15.12322606,1099.092407,Maptiler terrain provider,
408853.4531,1420105.87,15.11820678,1100.092407,Maptiler terrain provider,
408854.4508,1420105.806,15.11318749,1101.092529,Maptiler terrain provider,
408855.4485,1420105.743,15.10816821,1102.092651,Maptiler terrain provider,
408856.4462,1420105.679,15.10314892,1103.092651,Maptiler terrain provider,
408857.4439,1420105.615,15.09812964,1104.092773,Maptiler terrain provider,
408858.4415,1420105.552,15.09311035,1105.092896,Maptiler terrain provider,
408859.4392,1420105.488,15.08809107,1106.093018,Maptiler terrain provider,
408860.4369,1420105.424,15.08307178,1107.093018,Maptiler terrain provider,
408861.4346,1420105.361,15.0780525,1108.09314,Maptiler terrain provider,
408862.4323,1420105.297,15.07303321,1109.093262,Maptiler terrain provider,
408863.43,1420105.233,15.06801393,1110.093262,Maptiler terrain provider,
408864.4277,1420105.17,15.06299464,1111.093384,Maptiler terrain provider,
408865.4254,1420105.106,15.05797536,1112.093506,Maptiler terrain provider,
408866.423,1420105.042,15.05295607,1113.093506,Maptiler terrain provider,
408867.4207,1420104.979,15.04793679,1114.093628,Maptiler terrain provider,
408868.4184,1420104.915,15.0429175,1115.09375,Maptiler terrain provider,
408869.4161,1420104.851,15.03789822,1116.09375,Maptiler terrain provider,
408870.4138,1420104.788,15.03287893,1117.093872,Maptiler terrain provider,
408871.4115,1420104.724,15.02785965,1118.093994,Maptiler terrain provider,
408872.4092,1420104.66,15.02284036,1119.093994,Maptiler terrain provider,
408873.4068,1420104.597,15.01782108,1120.094116,Maptiler terrain provider,
408874.4045,1420104.533,15.01280179,1121.094238,Maptiler terrain provider,
408875.4022,1420104.469,15.00778251,1122.09436,Maptiler terrain provider,
408876.3999,1420104.406,15.00276322,1123.09436,Maptiler terrain provider,
408877.3976,1420104.342,14.99774394,1124.094482,Maptiler terrain provider,
408878.3953,1420104.278,14.99272465,1125.094604,Maptiler terrain provider,
408879.393,1420104.215,14.98770537,1126.094604,Maptiler terrain provider,
408880.3907,1420104.151,14.98268608,1127.094727,Maptiler terrain provider,
408881.3883,1420104.087,14.9776668,1128.094849,Maptiler terrain provider,
408882.386,1420104.024,14.97264752,1129.094849,Maptiler terrain provider,
408883.3837,1420103.96,14.96762823,1130.094971,Maptiler terrain provider,
408884.3814,1420103.896,14.96260895,1131.095093,Maptiler terrain provider,
408885.3791,1420103.833,14.95758966,1132.095093,Maptiler terrain provider,
408886.3768,1420103.769,14.95257038,1133.095215,Maptiler terrain provider,
408887.3745,1420103.705,14.94755109,1134.095337,Maptiler terrain provider,
408888.3721,1420103.642,14.94253181,1135.095337,Maptiler terrain provider,
408889.3698,1420103.578,14.93751253,1136.095459,Maptiler terrain provider,
408890.3675,1420103.514,14.93249324,1137.095581,Maptiler terrain provider,
408891.3652,1420103.451,14.92747396,1138.095703,Maptiler terrain provider,
408892.3629,1420103.387,14.92245467,1139.095703,Maptiler terrain provider,
408893.3606,1420103.323,14.91743539,1140.095825,Maptiler terrain provider,
408894.3583,1420103.26,14.91241611,1141.095947,Maptiler terrain provider,
408895.356,1420103.196,14.90739682,1142.095947,Maptiler terrain provider,
408896.3536,1420103.132,14.90237754,1143.096069,Maptiler terrain provider,
408897.3513,1420103.069,14.89735825,1144.096191,Maptiler terrain provider,
408898.349,1420103.005,14.89233897,1145.096191,Maptiler terrain provider,
408899.3467,1420102.941,14.88731969,1146.096313,Maptiler terrain provider,
408900.3444,1420102.878,14.8823004,1147.096436,Maptiler terrain provider,
408901.3421,1420102.814,14.87728112,1148.096436,Maptiler terrain provider,
408902.3398,1420102.75,14.87226184,1149.096558,Maptiler terrain provider,
408903.3375,1420102.687,14.86724255,1150.09668,Maptiler terrain provider,
408904.3351,1420102.623,14.86222327,1151.09668,Maptiler terrain provider,
408905.3328,1420102.559,14.85720399,1152.096802,Maptiler terrain provider,
408906.3305,1420102.496,14.8521847,1153.096924,Maptiler terrain provider,
408907.3282,1420102.432,14.84716542,1154.097046,Maptiler terrain provider,
408908.3259,1420102.368,14.84214614,1155.097046,Maptiler terrain provider,
408909.3236,1420102.305,14.83712685,1156.097168,Maptiler terrain provider,
408910.3213,1420102.241,14.83210757,1157.09729,Maptiler terrain provider,
408911.3189,1420102.177,14.82708829,1158.09729,Maptiler terrain provider,
408912.3166,1420102.114,14.822069,1159.097412,Maptiler terrain provider,
408913.3143,1420102.05,14.81704972,1160.097534,Maptiler terrain provider,
408914.312,1420101.987,14.81203044,1161.097534,Maptiler terrain provider,
408915.3097,1420101.923,14.80701115,1162.097656,Maptiler terrain provider,
408916.3074,1420101.859,14.80199187,1163.097778,Maptiler terrain provider,
408917.3051,1420101.796,14.79697259,1164.097778,Maptiler terrain provider,
408918.3028,1420101.732,14.7919533,1165.0979,Maptiler terrain provider,
408919.3004,1420101.668,14.78693402,1166.098022,Maptiler terrain provider,
408920.2981,1420101.605,14.78191474,1167.098145,Maptiler terrain provider,
408921.2958,1420101.541,14.77689545,1168.098145,Maptiler terrain provider,
408922.2935,1420101.477,14.77187617,1169.098267,Maptiler terrain provider,
408923.2912,1420101.414,14.76685689,1170.098389,Maptiler terrain provider,
408924.2889,1420101.35,14.76183761,1171.098389,Maptiler terrain provider,
408925.2866,1420101.286,14.75681832,1172.098511,Maptiler terrain provider,
408926.2843,1420101.223,14.75179904,1173.098633,Maptiler terrain provider,
408927.2819,1420101.159,14.74677976,1174.098633,Maptiler terrain provider,
408928.2796,1420101.095,14.74176048,1175.098755,Maptiler terrain provider,
408929.2773,1420101.032,14.73674119,1176.098877,Maptiler terrain provider,
408930.275,1420100.968,14.73172191,1177.098877,Maptiler terrain provider,
408931.2727,1420100.904,14.72670263,1178.098999,Maptiler terrain provider,
408932.2704,1420100.841,14.72168335,1179.099121,Maptiler terrain provider,
408933.2681,1420100.777,14.71666406,1180.099121,Maptiler terrain provider,
408934.2657,1420100.713,14.71164478,1181.099243,Maptiler terrain provider,
408935.2634,1420100.65,14.7066255,1182.099365,Maptiler terrain provider,
408936.2611,1420100.586,14.70160622,1183.099487,Maptiler terrain provider,
408937.2588,1420100.522,14.69658693,1184.099487,Maptiler terrain provider,
408938.2565,1420100.459,14.69156765,1185.099609,Maptiler terrain provider,
408939.2542,1420100.395,14.68654837,1186.099731,Maptiler terrain provider,
408940.2519,1420100.331,14.68152909,1187.099731,Maptiler terrain provider,
408941.2496,1420100.268,14.67650981,1188.099854,Maptiler terrain provider,
408942.2472,1420100.204,14.67149052,1189.099976,Maptiler terrain provider,
408943.2449,1420100.14,14.66647124,1190.099976,Maptiler terrain provider,
408944.2426,1420100.077,14.66145196,1191.100098,Maptiler terrain provider,
408945.2403,1420100.013,14.65643268,1192.10022,Maptiler terrain provider,
408946.238,1420099.949,14.6514134,1193.10022,Maptiler terrain provider,
408947.2357,1420099.886,14.64639411,1194.100342,Maptiler terrain provider,
408948.2334,1420099.822,14.64137483,1195.100464,Maptiler terrain provider,
408949.2311,1420099.758,14.63635555,1196.100464,Maptiler terrain provider,
408950.2287,1420099.695,14.63133627,1197.100586,Maptiler terrain provider,
408951.2264,1420099.631,14.62631699,1198.100708,Maptiler terrain provider,
408952.2241,1420099.567,14.62129771,1199.10083,Maptiler terrain provider,
408953.2218,1420099.504,14.61627842,1200.10083,Maptiler terrain provider,
408954.2195,1420099.44,14.61125914,1201.100952,Maptiler terrain provider,
408955.2172,1420099.376,14.60623986,1202.101074,Maptiler terrain provider,
408956.2149,1420099.313,14.60122058,1203.101074,Maptiler terrain provider,
408957.2125,1420099.249,14.5962013,1204.101196,Maptiler terrain provider,
